issn,eissn,scope_status,scope_confidence,scope_source_url,fetched_at
16726952,,unavailable,0.0,http://journal.lnpu.edu.cn/EN/column/column1.shtml,2026-08-29T16:16:39Z
23064994,23108770,official_journal_description,0.35,https://fkd.net.ua/index.php/fkd/issues,2026-08-29T00:25:36Z
,29642655,official_scope_partial,0.5,https://joge.geutheeinstitute.com/index.php/jogee/pages/view/Aim%20and%20Scope,2026-08-29T00:25:30Z
,26126915,official_scope_minor_noise,0.75,https://www.nscnursing.it/nsc-nursing-eng/about-this-journal/,2026-08-29T13:07:39Z
,21778566,blocked,0.0,http://periodicos.uff.br/poiesis/about/editorialPolicies#focusAndScope,2026-08-29T00:25:29Z
23223871,23455594,unavailable,0.0,https://sanad.iau.ir/en/Journal/jipet/Page/aim_scope,2026-08-29T13:07:35Z
26823993,26824000,unavailable,0.0,https://ijisd.journals.ekb.eg/journal/aim_scope,2026-08-29T16:17:01Z
,2284354X,official_scope_clean,0.8,https://journals-crea.4science.it/index.php/asr/index,2026-09-04T17:02:04Z
22287736,25885138,unavailable,0.0,https://jgs.khu.ac.ir/page/14/Aims-and-Scope,2026-08-29T16:16:51Z
18297005,25408836,official_scope_clean,0.9,https://e-journal.unair.ac.id/IJPH/Editorial_Policies,2026-08-29T11:46:14Z
14062925,17367476,metadata_only,0.1,https://www.eap.ee/historica,2026-08-29T11:46:05Z
,21728690,official_scope_clean,0.9,https://eutm.es/grantour/index.php/grantour/about,2026-08-29T00:25:44Z
14513749,18207863,metadata_only,0.0,http://divk.inovacionicentar.rs/ivk/DIVK%20Publication%20Ethics%20and%20Malpractice%20Statement.pdf,2026-08-29T11:46:06Z
29880564,29875463,official_scope_clean,0.9,https://jurnalfaktarbiyah.iainkediri.ac.id/index.php/narasi/aimandscope,2026-08-29T00:25:34Z
15171108,23161191,unavailable,0.0,https://periodicos.unb.br/index.php/emtempos/about,2026-08-29T13:07:35Z
25277022,25415131,blocked,0.0,https://jurnal.untirta.ac.id/index.php/JELS/about/editorialPolicies#focusAndScope,2026-08-29T00:25:29Z
23391162,25501011,official_scope_clean,0.9,https://arbitrer.fib.unand.ac.id/index.php/arbitrer/scope,2026-08-29T14:55:58Z
25275712,27222195,official_scope_clean,0.9,https://jurnal-dikpora.jogjaprov.go.id/index.php/jurnalideguru/aim,2026-08-29T00:25:35Z
,15613046,official_scope_clean,0.9,https://revmedmilitar.sld.cu/index.php/mil/about,2026-08-29T00:25:48Z
18189687,25195670,official_scope_clean,0.9,https://journals.assaf.org.za/index.php/ijtl/about,2026-08-29T00:25:34Z
0018442X,16181301,official_journal_description,0.35,https://www.schweizerbart.de/journals/homo,2026-08-29T00:25:34Z
02398508,18975631,official_scope_clean,0.9,https://journals.viamedica.pl/folia_histochemica_cytobiologica/about/customPage/aboutPlugin-page-586?adapted=1,2026-08-29T00:25:36Z
,29501555,official_journal_description,0.35,https://www.keaipublishing.com/en/journals/green-carbon/,2026-08-29T14:59:34Z
20965087,,official_journal_description,0.35,http://www.zjyfyxzz.com/EN/column/column74.shtml,2026-08-29T00:25:36Z
28296966,27234002,blocked,0.0,https://jurnal.stiqzad.ac.id/index.php/zam/focusandscope/,2026-08-29T00:25:34Z
24128872,24149497,official_scope_clean,0.8,http://jtr.urfu.ru/en/,2026-09-04T17:02:04Z
18454100,18492215,metadata_only,0.1,https://hrcak.srce.hr/en/radhazumat,2026-08-29T00:25:34Z
10011986,,blocked,0.0,http://www.mtdzykt.com/journaloverview-en,2026-08-29T00:25:35Z
0215773X,23562641,official_scope_clean,0.9,http://journal.teflin.org/index.php/journal/about,2026-08-29T00:25:38Z
27982300,27982068,official_scope_clean,0.9,https://journal.uinjkt.ac.id/index.php/sagri/FocusandScope,2026-08-29T13:07:45Z
2460531X,25033042,blocked,0.0,https://e-journal.uingusdur.ac.id/hikmatuna/focus-and-scope,2026-08-29T00:25:33Z
20882262,,blocked,0.0,http://ojs.pnb.ac.id/index.php/SOSHUM/FocusandScope?,2026-08-29T00:25:33Z
,30072875,official_scope_minor_noise,0.75,https://engiscience.com/index.php/etej/as,2026-08-29T00:25:34Z
23222212,23456868,official_scope_clean,0.9,http://poj.ippi.ac.ir/journal/aim_scope,2026-08-29T00:25:37Z
16731530,,blocked,0.0,http://www.lalavision.com/InstructionsforAuthors,2026-08-29T00:25:35Z
,23005289,official_scope_clean,0.9,https://reference-global.com:443/journal/REMAV,2026-08-29T00:25:35Z
,2501062X,official_scope_clean,0.9,https://reference-global.com:443/journal/RJIM,2026-08-29T00:25:37Z
2550049X,25500503,blocked,0.0,https://aca.unram.ac.id/index.php/ACA/about/focusscope,2026-08-29T00:25:34Z
,25199455,unavailable,0.0,http://famadeportes.cug.co.cu/index.php/Deportes/about,2026-08-29T13:07:40Z
13013114,26677652,unavailable,0.0,https://dergipark.org.tr/en/pub/ankemderg/aim-and-scope,2026-08-29T13:07:36Z
20848021,22990321,official_scope_clean,0.9,https://apcz.umk.pl/PNIN/cele-zakres,2026-08-29T00:25:40Z
,26561050,official_scope_clean,0.9,https://journal.kurasinstitute.com/index.php/bocp/as,2026-08-29T16:16:48Z
22560386,22560394,blocked,0.0,https://eb-journals.rtu.lv/eb/about,2026-08-29T00:25:35Z
23009853,23537086,official_journal_description,0.35,https://apcz.umk.pl/PBPS/index,2026-08-29T13:07:39Z
23110821,24157333,official_journal_description,0.35,http://philmessenger.knlu.edu.ua/focus-and-scope,2026-08-29T13:07:42Z
24234826,24237043,official_scope_clean,0.9,https://macs.semnan.ac.ir/journal/aim_scope,2026-08-29T00:25:37Z
,13090593,official_scope_clean,0.9,https://dergipark.org.tr/tr/pub/ap/aim-and-scope,2026-08-29T00:25:37Z
01326503,23450045,unavailable,0.0,http://www.baltistica.lt/index.php/baltistica/about/editorialPolicies#focusAndScope,2026-08-29T11:46:07Z
,15809803,official_journal_description,0.35,https://oz.cobiss.si/en/english/,2026-08-29T00:25:40Z
25801252,25801260,blocked,0.0,https://journal.uii.ac.id/jards/FocusandScope,2026-08-29T00:25:35Z
2307907X,,official_scope_clean,0.9,https://vestnikskfu.elpub.ru/jour/about/editorialPolicies,2026-08-29T00:25:38Z
09760016,22133682,blocked,0.0,https://journals.sagepub.com/overview-metric/AOM,2026-08-29T00:25:36Z
,27887561,official_scope_partial,0.5,https://journal.seisense.com/sbr/about,2026-08-29T00:25:38Z
03941914,18255272,official_scope_clean,0.9,"http://www.italian-journal-of-mammalogy.it/About-the-Journal,690.html",2026-08-29T00:25:38Z
23568291,27860132,unavailable,0.0,https://jesi.journals.ekb.eg/journal/about,2026-08-29T16:17:01Z
26363224,26363232,unavailable,0.0,https://niles.journals.ekb.eg/journal/aim_scope,2026-08-29T16:17:16Z
28125851,2812586X,unavailable,0.0,https://bsujpc.journals.ekb.eg/journal/aim_scope,2026-08-29T16:17:16Z
28052404,,unavailable,0.0,https://baat.journals.ekb.eg/journal/aim_scope,2026-08-29T16:17:16Z
26363623,27353818,unavailable,0.0,https://jshm.journals.ekb.eg/journal/aim_scope,2026-08-29T16:17:16Z
25369881,2536989X,unavailable,0.0,https://obsa.journals.ekb.eg/journal/aim_scope,2026-08-29T16:17:16Z
,23148179,unavailable,0.0,https://jbsu.journals.ekb.eg/journal/aim_scope,2026-08-29T16:17:16Z
,28081102,official_scope_clean,0.9,https://ejournal.insuriponorogo.ac.id/index.php/jief/focus,2026-08-29T00:25:38Z
,29803071,official_scope_clean,0.9,https://dergipark.org.tr/tr/pub/gesd/aim-and-scope,2026-08-29T00:25:39Z
23832916,,official_scope_clean,0.9,https://hikmat.isramags.ir/journal/aim_scope?lang=en,2026-08-29T00:25:47Z
05572665,29572363,blocked,0.0,https://wuwr.pl/rwr/about,2026-08-29T00:25:37Z
18037402,23364424,official_scope_clean,0.9,https://journals.phil.muni.cz/graeco-latina-brunensia/about,2026-08-29T00:25:40Z
,22558837,official_scope_clean,0.9,https://reference-global.com:443/journal/RTUECT,2026-08-29T00:25:40Z
,2596321X,official_scope_clean,0.9,https://bjhp.crfmg.org.br/crfmg/missao_escopo,2026-08-29T00:25:46Z
,27579549,official_scope_clean,0.9,https://dergipark.org.tr/en/pub/ideas/aim-and-scope,2026-08-29T00:25:42Z
20886705,26215608,unavailable,0.0,https://ojs.unitama.ac.id/index.php/inspiration/FocusandScope,2026-08-29T16:17:22Z
14120690,28088123,blocked,0.0,https://journals.unisba.ac.id/index.php/planologi/ruang-lingkup,2026-08-29T00:25:45Z
23017937,27746062,official_scope_clean,0.9,https://e-journal.unair.ac.id/JRE/Focus_and_Scope,2026-08-29T00:25:41Z
03214796,27823229,unavailable,0.0,https://journals.kantiana.ru/eng/geometry/policy/,2026-08-29T13:07:38Z
10240845,22284893,metadata_only,0.1,http://agrt.emu.ee/en/?How_to_submit,2026-08-29T13:07:41Z
28296176,28295943,official_scope_clean,0.9,https://ojs.udb.ac.id/index.php/dutamedika/focusandscope,2026-08-29T00:25:47Z
28100670,27755584,official_scope_partial,0.5,https://ojs.unikom.ac.id/index.php/injiiscom/FocusandScope,2026-08-29T16:55:50Z
27750280,27227251,official_scope_clean,0.9,https://e-journal.unair.ac.id/JoViN/editorial_policies,2026-08-29T00:25:43Z
,23170611,official_scope_partial,0.5,https://revistas.ufvjm.edu.br/revista-espinhaco/about,2026-08-29T00:25:48Z
28092023,28092465,blocked,0.0,https://e-journal.uingusdur.ac.id/erudita/focus-and-scope,2026-08-29T00:25:40Z
,2178602X,official_scope_clean,0.9,https://periodicos.uff.br/midiaecotidiano/about,2026-08-29T00:25:41Z
03535487,,official_scope_partial,0.5,https://jadranski-zavod.hazu.hr/en/comparative-maritime-law/,2026-08-29T16:55:58Z
,1533242X,unavailable,0.0,http://www.readingmatrix.com/about,2026-08-29T13:07:42Z
29809452,29809142,blocked,0.0,https://social.um.ac.ir/journal/aim_scope?lang=en,2026-08-29T00:25:46Z
,20667744,official_journal_description,0.35,https://acta.sapientia.ro/en/series/alimentaria/scope-main-topics_,2026-08-29T13:07:44Z
10769757,19435037,official_scope_clean,0.8,https://www.jair.org/index.php/jair,2026-09-04T17:02:04Z
13803204,27731634,blocked,0.0,https://docomomojournal.com/index.php/journal/about,2026-08-29T00:25:46Z
,22376321,unavailable,0.0,http://www.entrepalavras.ufc.br/revista/index.php/Revista/about/editorialPolicies#focusAndScope,2026-08-29T13:07:46Z
,26055244,official_journal_description,0.35,http://www.revistasmarcialpons.es/rivitsproc/about,2026-08-29T11:46:09Z
20742835,2220105X,blocked,0.0,https://www.sajgo.co.za/index.php/sajgo/about,2026-08-29T00:25:46Z
29834058,2983435X,unavailable,0.0,http://www.nhs.or.kr/about/aims-scope/,2026-08-29T13:07:46Z
0121750X,23448393,official_scope_minor_noise,0.75,https://revistas.udistrital.edu.co/index.php/reving/about,2026-08-29T00:25:50Z
30066018,26175894,blocked,0.0,https://journals.uqs-ye.info/index.php/uqs/scope,2026-08-29T00:25:46Z
20861575,25027115,blocked,0.0,http://journal.um.ac.id/index.php/jesp/index,2026-08-29T00:25:47Z
,18438520,official_scope_clean,0.9,https://www.rjrs.ase.ro/aims-and-scope/,2026-08-29T00:25:50Z
24249335,24249270,blocked,0.0,https://medicine.nus.edu.sg/taps/about-this-journal/,2026-08-29T00:25:49Z
23164484,,metadata_only,0.0,http://www.ead.unimontes.br/multitexto/index.php/rmcead/about,2026-08-29T13:07:48Z
26565390,25796194,blocked,0.0,https://ejournal.stitpn.ac.id/index.php/fondatia/focus_and_scope,2026-08-29T00:25:47Z
27967395,27967506,official_scope_clean,0.9,https://eamdq.com.ar/ojs/index.php/aiken/about,2026-08-29T13:07:47Z
2750624X,27506258,official_scope_clean,0.9,https://gjpb.de/index.php/gjpb/aim-and-scope,2026-08-29T00:25:49Z
,21772770,official_journal_description,0.35,https://abpnrevista.org.br/site/about,2026-08-29T13:07:48Z
17386756,20929900,official_scope_clean,0.8,https://ejbc.kr/index.php,2026-09-04T17:02:04Z
,28223160,official_scope_clean,0.9,https://dergipark.org.tr/en/pub/atasobed/aim-and-scope,2026-08-29T16:55:50Z
03290573,23625643,official_scope_clean,0.9,https://cerac.unlpam.edu.ar/index.php/huellas/es/about,2026-08-29T00:25:51Z
,27918645,official_scope_clean,0.9,https://dergipark.org.tr/en/pub/jlasp/aim-and-scope,2026-08-29T00:25:50Z
2345427X,23454288,official_journal_description,0.35,https://japu.gau.ac.ir/journal/aim_scope?lang=en,2026-08-29T17:27:44Z
23453966,25385429,official_scope_clean,0.9,https://japb.guilan.ac.ir/journal/aim_scope?lang=en,2026-08-29T00:25:51Z
20762879,19936818,official_journal_description,0.35,http://erwachsenenbildung.at/magazin/ueber_das_magazin.php,2026-08-29T00:25:51Z
23563664,23563656,blocked,0.0,https://scholarhub.ui.ac.id/mjhr/aimsandscope.html,2026-08-29T00:25:48Z
22264701,24103713,metadata_only,0.0,http://www.geobotanica.ru/bp/index.html,2026-08-29T11:46:08Z
24068780,26547953,blocked,0.0,http://journal2.um.ac.id/index.php/jinotep/about/editorialPolicies#focusAndScope,2026-08-29T00:25:49Z
01266187,,official_journal_description,0.35,https://gsm.org.my/bulletin-of-the-geological-society-of-malaysia/,2026-08-29T00:25:50Z
29584124,29583780,official_journal_description,0.35,https://www.sciopen.com/journal/2958-4124#about-journal,2026-08-29T14:55:26Z
15618641,26587327,official_scope_clean,0.9,https://vestar.elpub.ru/jour/about/editorialPolicies,2026-08-29T00:25:52Z
,20073364,unavailable,0.0,http://132.248.10.25/therya/index.php/THERYA/about/editorialPolicies#focusAndScope,2026-08-29T11:46:12Z
18213944,22178392,blocked,0.0,http://scindeks.ceon.rs/Portrait.aspx?issn=1821-3944,2026-08-29T00:25:49Z
00449008,27297349,metadata_only,0.1,https://ars.sav.sk/publication-ethics/,2026-08-29T11:46:13Z
08746885,,official_journal_description,0.35,http://scielo.pt/revistas/eva/iaboutj.htm,2026-08-29T13:07:48Z
00347507,1561297X,official_scope_clean,0.8,http://www.revestomatologia.sld.cu/index.php/est/index,2026-09-04T17:02:04Z
,18369324,official_scope_clean,0.9,https://www.trans-int.org/index.php/transint/about,2026-08-29T00:25:57Z
18592333,28155599,official_journal_description,0.35,https://ctujsvn.ctu.edu.vn/index.php/ctujsvn/about#Aim_and_scope,2026-08-29T00:25:53Z
,28224507,official_scope_clean,0.9,https://dergipark.org.tr/en/pub/planarch/aim-and-scope,2026-08-29T00:25:52Z
,24225975,blocked,0.0,https://revistas.unc.edu.ar/index.php/efi/about,2026-08-29T00:25:50Z
20084048,20084056,unavailable,0.0,http://journal.gums.ac.ir/page/14/Aims--YW_AND--Scopes,2026-08-29T13:08:10Z
25882643,25883062,official_journal_description,0.35,http://ohhp.ssu.ac.ir/page/14/Aims-YW_AND-amp;-Scopes,2026-08-29T13:07:52Z
17358442,24767484,official_scope_clean,0.9,https://jfr.sbu.ac.ir/journal/aim_scope?lang=en,2026-08-29T00:25:53Z
23455853,23455861,official_scope_clean,0.9,https://cgasa.sbu.ac.ir/journal/aim_scope,2026-08-29T00:25:53Z
23225688,23452609,official_scope_clean,0.9,https://jhr.ssu.ac.ir:443/page.php?slct_pg_id=14&sid=1&slc_lang=en,2026-08-29T00:25:54Z
23380489,26221144,blocked,0.0,https://journal.stbi.ac.id/index.php/PSC/Focus,2026-08-29T00:25:54Z
23832657,23831995,official_scope_clean,0.9,https://rdsj.torbath.ac.ir/journal/aim_scope?lang=en,2026-08-29T00:25:54Z
,27830748,official_scope_clean,0.9,https://jrd.ut.ac.ir/journal/aim_scope?lang=en,2026-08-29T00:25:54Z
,20133294,unavailable,0.0,http://www.452f.com/index.php/en/entidad-editora16,2026-08-29T11:46:18Z
02159945,,blocked,0.0,https://journal.unnes.ac.id/journals/JM/about#focusandScope,2026-08-29T00:25:51Z
15187926,22365192,official_journal_description,0.35,http://revistas.marilia.unesp.br/index.php/educacaoemrevista/about,2026-08-29T13:07:57Z
08520240,,blocked,0.0,https://journal.unnes.ac.id/journals/edukasi/about#focusandScope,2026-08-29T00:25:52Z
,16779509,official_scope_clean,0.9,https://revistaseletronicas.pucrs.br/fass/about,2026-08-29T00:25:53Z
16678613,24689912,official_scope_clean,0.9,https://revistas.unlp.edu.ar/aportes/about,2026-08-29T00:25:53Z
25351818,26363089,unavailable,0.0,https://drya.journals.ekb.eg/journal/aim_scope,2026-08-29T16:17:17Z
,2675276X,official_scope_clean,0.9,https://periodicos.ufes.br/healthandbiosciences/pt_BR/about,2026-08-29T00:25:54Z
,22797165,official_scope_clean,0.9,https://www.embj.org/home/about,2026-08-29T14:56:11Z
01046454,23579986,official_scope_clean,0.9,https://periodicos.ufpe.br/revistas/index.php/perspectivafilosofica/politicaeditorial,2026-08-29T00:25:55Z
,27916693,official_scope_clean,0.9,https://dergipark.org.tr/en/pub/idrak/aim-and-scope,2026-08-29T00:25:55Z
,27730107,official_scope_partial,0.5,https://jss.rug.nl/about,2026-08-29T13:07:53Z
26206315,26206323,official_scope_clean,0.9,https://ojs.unimal.ac.id/index.php/mjml/about,2026-08-29T00:26:01Z
,29746663,official_journal_description,0.35,https://www.nutrimentumetcurae.com/journal/,2026-08-29T00:25:56Z
20877811,24068799,official_scope_clean,0.8,https://ejournal.undip.ac.id/index.php/medianers,2026-09-04T17:02:04Z
,25322486,official_scope_partial,0.5,https://riviste.unimi.it/index.php/schermi/about,2026-08-29T00:25:55Z
13312294,18489710,official_journal_description,0.35,http://hrcak.srce.hr/geoadria?lang=en,2026-08-29T00:25:57Z
,25218794,official_scope_clean,0.9,https://minerva.sic.ues.edu.sv/Minerva/about,2026-08-29T00:25:57Z
25381873,25382829,official_scope_minor_noise,0.75,https://ijns.sums.ac.ir/journal/aim_scope,2026-08-29T00:25:57Z
1452662X,22178171,official_scope_clean,0.9,https://new.sanamed.rs/aims-and-scope/,2026-08-29T00:25:57Z
,22792201,blocked,0.0,http://sljs.sljol.info/about/editorialpolicies/,2026-08-29T00:25:56Z
24101702,24098752,unavailable,0.0,https://revista.ucsa-ct.edu.py/ojs/index.php/ucsa/about,2026-08-29T13:07:55Z
28126467,28126475,unavailable,0.0,https://pijth.journals.ekb.eg/journal/aim_scope,2026-08-29T16:17:24Z
2532750X,27239608,blocked,0.0,https://serena.sharepress.it/index.php/fuoriluogo/about,2026-08-29T00:25:55Z
25381903,25382578,blocked,0.0,https://www.jecm.ir/journal/aim_scope?lang=en,2026-08-29T00:25:55Z
0103880X,22383182,official_scope_clean,0.9,https://www.rmmg.org/conteudo/2,2026-08-29T00:26:01Z
24764906,24765937,official_scope_clean,0.9,http://biomechanics.iauh.ac.ir/page/12/About-the-Journal,2026-08-29T16:44:56Z
26706210,26706229,official_scope_clean,0.9,https://journals.uni-lj.si/clotho/about,2026-08-29T00:25:56Z
,25274635,blocked,0.0,https://journal.uc.ac.id/index.php/performa/about,2026-08-29T00:25:56Z
1735255X,20086989,unavailable,0.0,https://jids.journalonweb.ir/index.php/jids/about,2026-08-29T16:17:18Z
18969380,2719860X,official_journal_description,0.35,"https://nsz.wat.edu.pl/About-the-Journal,2586.html",2026-08-29T13:07:58Z
,27531457,official_scope_clean,0.8,https://www.rsc.org/journals-books-databases/about-journals/energy-advances,2026-09-04T17:02:04Z
26563630,27227049,official_scope_clean,0.9,https://journal.yaspim.org/index.php/IJIERM/fns,2026-08-29T00:26:01Z
2538449X,29811619,unavailable,0.0,https://gnf.khu.ac.ir/page/14/Aims--YW_AND--Scopes,2026-08-29T16:17:13Z
29640210,29640229,official_scope_clean,0.9,https://ejournal.uiidalwa.ac.id/index.php/lahjatuna/focusandscope,2026-08-29T00:26:00Z
,27924416,official_scope_clean,0.9,https://www.alquipir.es/la-revista,2026-08-29T00:26:06Z
,20524374,official_scope_clean,0.8,https://aoemj.org/,2026-09-04T17:02:04Z
26152304,26548437,official_scope_clean,0.9,https://jurnal.umsb.ac.id/index.php/ruhama/pages/view/Focus%20%26%20Scope,2026-08-29T00:26:01Z
,26171953,official_journal_description,0.35,http://unipub.uni-graz.at/limina/wiki/about,2026-08-29T13:07:59Z
,15175901,official_scope_clean,0.9,https://periodicos.ufpb.br/index.php/politicaetrabalho/about,2026-08-29T00:26:01Z
0124177X,23575905,official_scope_clean,0.9,https://revistas.unal.edu.co//index.php/gestion/about,2026-08-29T00:26:02Z
23222646,25884638,official_scope_clean,0.9,https://ijsst.areeo.ac.ir/journal/aim_scope?lang=en,2026-08-29T00:26:01Z
01342452,24126179,official_journal_description,0.35,http://computeroptics.ru/eng/journal.htm,2026-08-29T00:26:01Z
05796431,18209270,blocked,0.0,http://doiserbia.nb.rs/journal.aspx?issn=0579-6431&pg=editorialpolicy#Editorial policy,2026-08-29T00:25:58Z
24448451,24448494,official_scope_clean,0.8,http://www.emeraldgrouppublishing.com/services/publishing/ejmbe/index.htm,2026-09-04T17:02:04Z
29505828,29505836,blocked,0.0,https://journals.lww.com/pmrr/pages/aboutthejournal.aspx,2026-08-29T00:25:58Z
1606867X,,official_scope_clean,0.9,https://journals.vsu.ru/kcmf/en/reduction-policy,2026-08-29T00:26:01Z
05875455,18489303,official_scope_clean,0.8,http://hrcak.srce.hr/arti-musices,2026-09-04T17:02:04Z
,23988819,official_scope_clean,0.8,http://www.emeraldgrouppublishing.com/services/publishing/ijot/index.htm,2026-09-04T17:02:04Z
22862838,22863745,metadata_only,0.1,https://jeta.rev.unibuc.ro/,2026-08-29T13:07:58Z
29551676,29551668,official_scope_clean,0.9,https://jfsr.afass.org.ng/index.php/JFSR/about,2026-08-29T16:17:15Z
20679092,2393056X,official_scope_clean,0.9,https://colindancias.uvt.ro/dj/es/journal_policies,2026-08-29T00:26:03Z
,2502146X,unavailable,0.0,http://jurnalvivid.fib.unand.ac.id/index.php/vivid/about/editorialPolicies#focusAndScope,2026-08-29T16:17:19Z
26630265,26630273,blocked,0.0,https://fip.dp.ua/index.php/FIP/aims,2026-08-29T00:26:03Z
2666819X,25903349,blocked,0.0,https://journals.lww.com/dshmj/pages/aboutthejournal.aspx,2026-08-29T00:26:01Z
20715358,20715366,unavailable,0.0,http://jour.isras.ru/index.php/vlast/about/editorialPolicies#focusAndScope,2026-08-29T13:07:59Z
,20365845,official_scope_clean,0.9,https://edizionicafoscari.it/en/edizioni4/riviste/kaskal/,2026-08-29T00:26:04Z
,24756164,official_scope_clean,0.9,https://www.ijcua.com/index.php/ijcua/aims_and_scope,2026-08-29T00:26:04Z
,23858052,official_scope_minor_noise,0.75,https://reference-global.com:443/journal/NGOE,2026-08-29T00:26:02Z
,18915426,official_scope_clean,0.9,https://www.ntnu.no/ojs/index.php/chironomus/about,2026-08-29T00:26:07Z
,25852795,official_journal_description,0.35,http://www.obrela-journal.gr/index.php/obrela/about,2026-08-29T16:17:14Z
,21177155,official_scope_partial,0.5,https://glossa.fr/index.php/glossa/editorial-policy,2026-08-29T16:55:51Z
24237566,,unavailable,0.0,http://lps.journals.umz.ac.ir/journal/aim_scope?lang=en,2026-08-29T16:17:40Z
,22254757,blocked,0.0,https://itfcoachingreview.com/index.php/journal/about,2026-08-29T00:26:04Z
,28331508,blocked,0.0,https://scholarworks.gvsu.edu/ought/,2026-08-29T00:26:02Z
12201758,18414303,official_journal_description,0.35,https://rria.ici.ro/en/journal-aim-and-scope/,2026-08-29T11:46:19Z
10015221,,official_journal_description,0.35,http://www.rddl.com.cn/CN/column/column121.shtml,2026-08-29T14:56:06Z
,28369009,official_journal_description,0.35,https://bluemartinpress.com/ojs/index.php/jhct/about,2026-08-29T00:26:07Z
2392862X,23929472,official_scope_clean,0.9,https://anastasis-review.ro/,2026-08-29T00:26:04Z
,22928782,official_scope_clean,0.8,https://www.biofueljournal.com,2026-09-04T17:02:04Z
,23737530,blocked,0.0,https://escholarship.org/uc/irows_cliodynamics,2026-08-29T00:26:02Z
19498241,1949825X,blocked,0.0,https://www.tandfonline.com/journals/tein20/about-this-journal#aims-and-scope,2026-08-29T00:26:02Z
16923561,19099959,official_scope_clean,0.9,https://revistas.unicauca.edu.co/index.php/biotecnologia/about,2026-08-29T00:26:05Z
,23297778,blocked,0.0,https://aca.scitation.org/sdy/info/focus,2026-08-29T00:26:03Z
27154408,27154416,official_scope_clean,0.9,https://jurnal.stainmajene.ac.id/index.php/lets/scope,2026-08-29T00:26:03Z
,2458911X,official_scope_clean,0.9,https://dergipark.org.tr/en/pub/ijlel/aim-and-scope,2026-08-29T00:26:03Z
0717201X,07179308,official_journal_description,0.35,https://www.resochradi.com/seccion.php?id=75&scc=informacion-de-la-revista---journal-information,2026-08-29T00:26:03Z
,25394657,official_scope_clean,0.9,https://revistas.ustabuca.edu.co/index.php/IUSTITIA/about,2026-08-29T00:26:06Z
,20571720,official_scope_clean,0.9,https://journals.ed.ac.uk/lifespansstyles/about,2026-08-29T00:26:03Z
,27851338,official_scope_clean,0.9,https://gipmel.it/focus-scope/,2026-08-29T00:26:07Z
11332654,19898614,official_scope_clean,0.9,https://revistas.uam.es/tendenciaspedagogicas/about,2026-08-29T00:26:06Z
,29959063,blocked,0.0,https://dc.etsu.edu/jgl/about.html,2026-08-29T00:26:03Z
25211943,25224255,official_scope_clean,0.9,https://journal.mmi.kpi.ua/about/,2026-08-29T00:26:27Z
,17442567,official_scope_minor_noise,0.75,https://journals.ed.ac.uk/script-ed/about,2026-08-29T00:26:06Z
10274634,24110620,official_journal_description,0.35,http://matstud.org.ua/ojs/index.php/matstud/about,2026-08-29T00:26:07Z
,22144625,blocked,0.0,https://journals.usek.edu.lb/aebj/aimsandscope.html,2026-08-29T00:26:04Z
,24734055,blocked,0.0,https://digitalcommons.uri.edu/mgdr/aimsandscope.html,2026-08-29T00:26:04Z
23074108,23074116,official_scope_clean,0.8,https://www.sciencedirect.com/journal/kuwait-journal-of-science,2026-09-04T17:02:04Z
,13147374,official_scope_partial,0.5,https://dankogeorgiev.com/ojs/index.php/quanta/about,2026-08-29T11:46:21Z
,20688016,official_scope_clean,0.9,https://reference-global.com:443/journal/SCR,2026-08-29T00:26:05Z
0373580X,18512372,blocked,0.0,http://revistas.unc.edu.ar/index.php/BSAB/about/editorialPolicies#focusAndScope,2026-08-29T00:26:08Z
20368992,,official_journal_description,0.35,https://ledijournals.com/ojs/index.php/filologiagermanica/about,2026-08-29T00:26:12Z
25496131,2549614X,unavailable,0.0,http://ejournal.patria-artha.ac.id/index.php/patj/about/editorialPolicies#focusAndScope,2026-08-29T16:17:21Z
23221097,24235857,official_scope_clean,0.9,https://jhmi.sums.ac.ir/journal/aim_scope,2026-08-29T00:26:07Z
,2542212X,metadata_only,0.1,https://kbsu.elpub.ru/jour/about/editorialPolicies#focusAndScope,2026-08-29T16:55:55Z
,19232705,official_journal_description,0.35,https://journals.openedition.org/teoros/11068,2026-08-29T13:08:08Z
,21870594,official_scope_clean,0.8,http://ije.iafor.org,2026-09-04T17:02:04Z
,29490561,official_scope_clean,0.9,https://journals.urfu.ru/index.php/elmattech/about/editorialPolicies,2026-08-29T00:26:05Z
,28109279,official_scope_minor_noise,0.75,https://idc.iikii.com.sg/home/aims-and-scope,2026-08-29T00:26:08Z
25274090,25281399,blocked,0.0,https://ejournal.undiksha.ac.id/index.php/JIA/about#focusAndScope,2026-08-29T00:26:06Z
20083211,22286632,unavailable,0.0,http://qhs.isu.ac.ir/journal/aim_scope?,2026-08-29T13:08:25Z
03203077,26167522,official_journal_description,0.35,https://ukr.movoznavstvo.knu.ua/index,2026-08-29T16:55:57Z
17240700,22608087,metadata_only,0.1,http://gerflint.fr/synergies-italie/politique-editoriale,2026-08-29T00:26:07Z
25501070,25794264,metadata_only,0.1,https://ejurnal.itenas.ac.id/index.php/rekayasahijau/pages/view/FokusdanRuangLingkup,2026-08-29T16:55:58Z
19516088,2260653X,metadata_only,0.1,http://gerflint.fr/synergies-europe/politique-editoriale,2026-08-29T00:26:09Z
